TextCodePK,n_sentences,n_tokens,Is_Explicit,N_Swear_Words_IT,N_Swear_Words_EN,Lyrics
6766,102.0,279.0,,,,
6767,57.0,383.0,,,,
6768,28.0,333.0,,,,
6769,80.0,474.0,,,,
6770,63.0,397.0,,,,
6771,48.0,460.0,,,,
6772,54.0,308.0,,,,
6773,105.0,591.0,,,,
6774,39.0,379.0,,,,
6775,50.0,250.0,,,,
6776,80.0,367.0,,,,
6777,76.0,337.0,,,,
6778,59.0,366.0,,,,
6779,60.0,376.0,,,,
6780,81.0,558.0,,,,
6781,49.0,332.0,,,,
6782,44.0,362.0,,,,
6783,58.0,419.0,,,,
6784,63.0,318.0,,,,
6785,44.0,292.0,,,,
6786,31.0,279.0,,,,
6787,48.0,390.0,,,,
6788,63.0,508.0,,,,
6789,85.0,665.0,,,,
6790,109.0,738.0,,,,
6791,47.0,614.0,,,,
6792,99.0,919.0,,,,
6793,108.0,798.0,,,,
6794,80.0,747.0,,,,
6795,96.0,839.0,,,,
6796,59.0,730.0,,,,
6797,58.0,460.0,,,,
6798,85.0,1029.0,,,,
6799,95.0,837.0,,,,
6800,64.0,506.0,,,,
6801,71.0,536.0,,,,
6802,57.0,492.0,,,,
6803,76.0,721.0,,,,
6804,53.0,435.0,,,,
6805,60.0,531.0,,,,
6806,67.0,548.0,,,,
6807,62.0,407.0,,,,
6808,91.0,802.0,,,,
6809,60.0,736.0,,,,
6810,54.0,464.0,,,,
6811,83.0,780.0,,,,
6812,56.0,608.0,,,,
6813,92.0,762.0,,,,
6814,55.0,425.0,,,,
6815,107.0,666.0,,,,
6816,89.0,880.0,,,,
6817,59.0,581.0,,,,
6818,92.0,908.0,,,,
6819,65.0,456.0,,,,
6820,52.0,456.0,,,,
6821,95.0,985.0,,,,
6822,58.0,547.0,,,,
6823,113.0,799.0,,,,
6824,49.0,581.0,,,,
6825,40.0,363.0,,,,
6826,43.0,442.0,,,,
6827,60.0,597.0,,,,
6828,68.0,636.0,,,,
6829,68.0,710.0,,,,
6830,67.0,569.0,,,,
6831,53.0,405.0,,,,
6832,45.0,381.0,,,,
6833,63.0,555.0,,,,
6834,53.0,540.0,,,,
6835,91.0,724.0,,,,
6836,102.0,683.0,,,,
6837,64.0,541.0,,,,
6838,53.0,506.0,,,,
6839,65.0,533.0,,,,
6840,51.0,562.0,,,,
6841,35.0,308.0,,,,
6842,80.0,581.0,,,,
6843,50.0,364.0,,,,
6844,91.0,745.0,,,,
6845,89.0,790.0,,,,
6846,45.0,395.0,,,,
6847,25.0,212.0,,,,
6848,73.0,647.0,,,,
6849,42.0,387.0,,,,
6850,31.0,233.0,,,,
6851,55.0,682.0,,,,
6852,60.0,477.0,,,,
6853,52.0,553.0,,,,
6854,26.0,178.0,,,,
6855,36.0,419.0,,,,
6856,47.0,558.0,,,,
6857,16.0,109.0,,,,
6858,61.0,526.0,,,,
6859,68.0,601.0,,,,
6860,11.0,180.0,,,,
6861,56.0,616.0,,,,
6862,51.0,408.0,,,,
6863,51.0,477.0,,,,
6864,49.0,332.0,,,,
6865,50.0,479.0,,,,
6866,26.0,236.0,,,,
6867,39.0,340.0,,,,
6868,67.0,607.0,,,,
6869,32.0,250.0,,,,
6870,25.0,196.0,,,,
6871,80.0,590.0,,,,
6872,54.0,547.0,,,,
6873,38.0,470.0,,,,
6874,40.0,407.0,,,,
6875,54.0,439.0,,,,
6876,49.0,496.0,,,,
6877,41.0,391.0,,,,
6878,34.0,297.0,,,,
6879,56.0,400.0,,,,
6880,24.0,200.0,,,,
6881,50.0,394.0,,,,
6882,54.0,508.0,,,,
6883,45.0,345.0,,,,
6884,68.0,531.0,,,,
6885,27.0,308.0,,,,
6886,29.0,208.0,,,,
6887,38.0,334.0,,,,
6888,46.0,409.0,,,,
6889,63.0,370.0,,,,
6890,25.0,180.0,,,,
6891,32.0,162.0,,,,
6892,59.0,480.0,,,,
6893,40.0,399.0,,,,
6894,50.0,355.0,,,,
6895,42.0,310.0,,,,
6896,48.0,305.0,,,,
6897,29.0,246.0,,,,
6898,40.0,409.0,,,,
6899,38.0,323.0,,,,
6900,38.0,290.0,,,,
6901,31.0,235.0,,,,
6902,52.0,357.0,,,,
6903,38.0,353.0,,,,
6904,45.0,387.0,,,,
6905,39.0,403.0,,,,
6906,9.0,74.0,,,,
6907,37.0,268.0,,,,
6908,41.0,370.0,,,,
6909,35.0,411.0,,,,
6910,59.0,336.0,,,,
6911,9.0,82.0,,,,
6912,24.0,249.0,,,,
6913,25.0,260.0,,,,
6914,42.0,324.0,,,,
6915,26.0,267.0,,,,
6916,23.0,173.0,,,,
6917,44.0,408.0,,,,
6918,26.0,208.0,,,,
6919,34.0,346.0,,,,
6920,57.0,481.0,,,,
6921,75.0,573.0,,,,
6922,2.0,36.0,,,,
6923,58.0,491.0,,,,
6924,66.0,655.0,,,,
6925,58.0,491.0,,,,
6926,66.0,585.0,,,,
6927,20.0,192.0,,,,
6928,39.0,330.0,,,,
6929,51.0,429.0,,,,
6930,1.0,4.0,,,,
6931,34.0,314.0,,,,
6932,33.0,193.0,,,,
6933,41.0,370.0,,,,
6934,43.0,364.0,,,,
6935,49.0,426.0,,,,
6936,38.0,306.0,,,,
6937,54.0,391.0,,,,
6938,41.0,351.0,,,,
6939,49.0,412.0,,,,
6940,35.0,305.0,,,,
6941,50.0,367.0,,,,
6942,57.0,482.0,,,,
6943,58.0,374.0,,,,
6944,53.0,428.0,,,,
6945,49.0,496.0,,,,
6946,61.0,495.0,,,,
6947,29.0,265.0,,,,
6948,59.0,514.0,,,,
6949,37.0,307.0,,,,
6950,50.0,420.0,,,,
6951,47.0,437.0,,,,
6952,45.0,349.0,,,,
6953,69.0,463.0,,,,
6954,53.0,440.0,,,,
6955,36.0,301.0,,,,
6956,44.0,384.0,,,,
6957,51.0,371.0,,,,
6958,52.0,426.0,,,,
6959,52.0,385.0,,,,
6960,3.0,23.0,,,,
6961,40.0,286.0,,,,
6962,53.0,466.0,,,,
6963,54.0,521.0,,,,
6964,33.0,249.0,,,,
6965,41.0,315.0,,,,
6966,54.0,353.0,,,,
6967,1.0,6.0,,,,
6968,1.0,31.0,,,,
6969,45.0,408.0,,,,
6970,44.0,303.0,,,,
6971,51.0,321.0,,,,
6972,49.0,367.0,,,,
6973,29.0,192.0,,,,
6974,1.0,400.0,,,,
6975,47.0,462.0,,,,
6976,50.0,451.0,,,,
6977,51.0,312.0,,,,
6978,48.0,310.0,,,,
6979,23.0,214.0,,,,
6980,49.0,346.0,,,,
6981,44.0,307.0,,,,
6982,46.0,315.0,,,,
6983,49.0,457.0,,,,
6984,40.0,280.0,,,,
6985,34.0,302.0,,,,
6986,36.0,291.0,,,,
6987,22.0,171.0,,,,
6988,42.0,341.0,,,,
6989,40.0,277.0,,,,
6990,53.0,461.0,,,,
6991,73.0,572.0,,,,
6992,73.0,463.0,,,,
6993,30.0,127.0,,,,
6994,36.0,261.0,,,,
6995,53.0,365.0,,,,
6996,47.0,422.0,,,,
6997,68.0,473.0,,,,
6998,1.0,7.0,,,,
6999,68.0,477.0,,,,
7000,1.0,6.0,,,,
7001,58.0,500.0,,,,
7002,69.0,555.0,,,,
7003,63.0,530.0,,,,
7004,45.0,455.0,,,,
7005,73.0,609.0,,,,
7006,63.0,537.0,,,,
7007,58.0,485.0,,,,
7008,35.0,321.0,,,,
7009,65.0,575.0,,,,
7010,76.0,613.0,,,,
7011,93.0,751.0,,,,
7012,89.0,782.0,,,,
7013,45.0,391.0,,,,
7014,55.0,408.0,,,,
7015,53.0,575.0,,,,
7016,58.0,473.0,,,,
7017,59.0,542.0,,,,
7018,85.0,840.0,,,,
7019,67.0,411.0,,,,
7020,50.0,406.0,,,,
7021,67.0,625.0,,,,
7022,61.0,598.0,,,,
7023,80.0,623.0,,,,
7024,78.0,880.0,,,,
7025,97.0,799.0,,,,
7026,35.0,266.0,,,,
7027,56.0,675.0,,,,
7028,65.0,554.0,,,,
7029,93.0,671.0,,,,
7030,55.0,532.0,,,,
7031,68.0,540.0,,,,
7032,56.0,454.0,,,,
7033,74.0,733.0,,,,
7034,56.0,530.0,,,,
7035,87.0,718.0,,,,
7036,53.0,322.0,,,,
7037,60.0,585.0,,,,
7038,66.0,598.0,,,,
7039,86.0,660.0,,,,
7040,97.0,844.0,,,,
7041,86.0,774.0,,,,
7042,61.0,530.0,,,,
7043,63.0,422.0,,,,
7044,40.0,346.0,,,,
7045,132.0,1260.0,,,,
7046,96.0,747.0,,,,
7047,51.0,484.0,,,,
7048,77.0,654.0,,,,
7049,79.0,566.0,,,,
7050,86.0,622.0,,,,
7051,79.0,625.0,,,,
7052,66.0,564.0,,,,
7053,70.0,537.0,,,,
7054,68.0,627.0,,,,
7055,41.0,296.0,,,,
7056,52.0,476.0,,,,
7057,54.0,571.0,,,,
7058,58.0,490.0,,,,
7059,44.0,440.0,,,,
7060,74.0,739.0,,,,
7061,69.0,703.0,,,,
7062,42.0,528.0,,,,
7063,36.0,336.0,,,,
7064,60.0,619.0,,,,
7065,75.0,723.0,,,,
7066,78.0,673.0,,,,
7067,57.0,418.0,,,,
7068,65.0,499.0,,,,
7069,91.0,731.0,,,,
7070,103.0,872.0,,,,
7071,41.0,330.0,,,,
7072,82.0,786.0,,,,
7073,76.0,677.0,,,,
7074,70.0,650.0,,,,
7075,51.0,465.0,,,,
7076,80.0,644.0,,,,
7077,58.0,428.0,,,,
7078,103.0,1079.0,,,,
7079,50.0,472.0,,,,
7080,44.0,315.0,,,,
7081,113.0,949.0,,,,
7082,77.0,751.0,,,,
7083,47.0,489.0,,,,
7084,53.0,433.0,,,,
7085,54.0,507.0,,,,
7086,63.0,620.0,,,,
7087,62.0,587.0,,,,
7088,49.0,497.0,,,,
7089,37.0,414.0,,,,
7090,58.0,468.0,,,,
7091,77.0,678.0,,,,
7092,48.0,414.0,,,,
7093,65.0,582.0,,,,
7094,60.0,429.0,,,,
7095,71.0,743.0,,,,
7096,59.0,462.0,,,,
7097,44.0,302.0,,,,
7098,35.0,306.0,,,,
7099,61.0,568.0,,,,
7100,80.0,639.0,,,,
7101,57.0,547.0,,,,
7102,66.0,793.0,,,,
7103,90.0,751.0,,,,
7104,53.0,460.0,,,,
7105,69.0,553.0,,,,
7106,70.0,597.0,,,,
7107,62.0,514.0,,,,
7108,63.0,601.0,,,,
7109,44.0,289.0,,,,
7110,78.0,707.0,,,,
7111,62.0,592.0,,,,
7112,52.0,405.0,,,,
7113,47.0,393.0,,,,
7114,58.0,553.0,,,,
7115,54.0,463.0,,,,
7116,52.0,408.0,,,,
7117,57.0,618.0,,,,
7118,47.0,548.0,,,,
7119,58.0,535.0,,,,
7120,52.0,322.0,,,,
7121,78.0,566.0,,,,
7122,75.0,432.0,,,,
7123,79.0,748.0,,,,
7124,43.0,424.0,,,,
7125,154.0,1348.0,,,,
7126,120.0,1289.0,,,,
7127,56.0,476.0,,,,
7128,67.0,570.0,,,,
7129,27.0,281.0,,,,
7130,59.0,517.0,,,,
7131,60.0,482.0,,,,
7132,52.0,527.0,,,,
7133,61.0,589.0,,,,
7134,59.0,777.0,,,,
7135,62.0,407.0,,,,
7136,81.0,768.0,,,,
7137,62.0,595.0,,,,
7138,50.0,457.0,,,,
7139,60.0,644.0,,,,
7140,52.0,579.0,,,,
7141,54.0,534.0,,,,
7142,81.0,780.0,,,,
7143,41.0,336.0,,,,
7144,16.0,121.0,,,,
7145,69.0,542.0,,,,
7146,67.0,511.0,,,,
7147,35.0,409.0,,,,
7148,52.0,369.0,,,,
7149,60.0,455.0,,,,
7150,74.0,649.0,,,,
7151,67.0,425.0,,,,
7152,76.0,720.0,,,,
7153,73.0,633.0,,,,
7154,72.0,653.0,,,,
7155,53.0,381.0,,,,
7156,56.0,543.0,,,,
7157,92.0,759.0,,,,
7158,92.0,737.0,,,,
7159,57.0,468.0,,,,
7160,63.0,586.0,,,,
7161,96.0,695.0,,,,
7162,58.0,534.0,,,,
7163,68.0,603.0,,,,
7164,86.0,727.0,,,,
7165,79.0,775.0,,,,
7166,45.0,351.0,,,,
7167,41.0,279.0,,,,
7168,56.0,490.0,,,,
7169,63.0,642.0,,,,
7170,72.0,551.0,,,,
7171,50.0,337.0,,,,
7172,63.0,620.0,,,,
7173,66.0,606.0,,,,
7174,92.0,895.0,,,,
7175,61.0,565.0,,,,
7176,64.0,633.0,,,,
7177,58.0,579.0,,,,
7178,59.0,698.0,,,,
7179,89.0,988.0,,,,
7180,51.0,539.0,,,,
7181,40.0,284.0,,,,
7182,53.0,562.0,,,,
7183,72.0,639.0,,,,
7184,60.0,564.0,,,,
7185,72.0,603.0,,,,
7186,49.0,551.0,,,,
7187,67.0,554.0,,,,
7188,40.0,390.0,,,,
7189,69.0,578.0,,,,
7190,62.0,662.0,,,,
7191,44.0,296.0,,,,
7192,61.0,560.0,,,,
7193,57.0,523.0,,,,
7194,71.0,519.0,,,,
7195,65.0,598.0,,,,
7196,56.0,569.0,,,,
7197,47.0,550.0,,,,
7198,46.0,535.0,,,,
7199,54.0,474.0,,,,
7200,55.0,493.0,,,,
7201,45.0,473.0,,,,
7202,61.0,514.0,,,,
7203,57.0,517.0,,,,
7204,71.0,587.0,,,,
7205,51.0,449.0,,,,
7206,53.0,536.0,,,,
7207,52.0,432.0,,,,
7208,35.0,375.0,,,,
7209,75.0,667.0,,,,
7210,49.0,341.0,,,,
7211,73.0,518.0,,,,
7212,55.0,476.0,,,,
7213,64.0,477.0,,,,
7214,66.0,764.0,,,,
7215,43.0,382.0,,,,
7216,46.0,507.0,,,,
7217,55.0,567.0,,,,
7218,76.0,696.0,,,,
7219,91.0,854.0,,,,
7220,72.0,754.0,,,,
7221,33.0,356.0,,,,
7222,46.0,343.0,,,,
7223,65.0,530.0,,,,
7224,43.0,346.0,,,,
7225,56.0,478.0,,,,
7226,50.0,464.0,,,,
7227,59.0,464.0,,,,
7228,62.0,484.0,,,,
7229,58.0,576.0,,,,
7230,111.0,924.0,,,,
7231,66.0,833.0,,,,
7232,73.0,551.0,,,,
7233,45.0,418.0,,,,
7234,57.0,503.0,,,,
7235,67.0,567.0,,,,
7236,52.0,513.0,,,,
7237,64.0,517.0,,,,
7238,88.0,704.0,,,,
7239,83.0,766.0,,,,
7240,96.0,826.0,,,,
7241,45.0,380.0,,,,
7242,76.0,586.0,,,,
7243,90.0,724.0,,,,
7244,45.0,432.0,,,,
7245,74.0,624.0,,,,
7246,90.0,814.0,,,,
7247,40.0,374.0,,,,
7248,56.0,604.0,,,,
7249,80.0,1021.0,,,,
7250,98.0,917.0,,,,
7251,51.0,609.0,,,,
7252,40.0,332.0,,,,
7253,62.0,442.0,,,,
7254,45.0,366.0,,,,
7255,102.0,816.0,,,,
7256,49.0,849.0,,,,
7257,97.0,690.0,,,,
7258,51.0,549.0,,,,
7259,53.0,581.0,,,,
7260,61.0,663.0,,,,
7261,68.0,661.0,,,,
7262,60.0,481.0,,,,
7263,66.0,655.0,,,,
7264,44.0,508.0,,,,
7265,81.0,790.0,,,,
7266,74.0,629.0,,,,
7267,68.0,555.0,,,,
7268,76.0,755.0,,,,
7269,31.0,246.0,,,,
7270,71.0,596.0,,,,
7271,50.0,472.0,,,,
7272,55.0,540.0,,,,
7273,45.0,417.0,,,,
7274,47.0,491.0,,,,
7275,83.0,777.0,,,,
7276,42.0,389.0,,,,
7277,88.0,714.0,,,,
7278,40.0,360.0,,,,
7279,80.0,694.0,,,,
7280,89.0,760.0,,,,
7281,38.0,307.0,,,,
7282,49.0,443.0,,,,
7283,74.0,843.0,,,,
7284,72.0,530.0,,,,
7285,74.0,554.0,,,,
7286,46.0,450.0,,,,
7287,58.0,514.0,,,,
7288,95.0,908.0,,,,
7289,56.0,473.0,,,,
7290,85.0,807.0,,,,
7291,61.0,431.0,,,,
7292,71.0,473.0,,,,
7293,68.0,560.0,,,,
7294,104.0,942.0,,,,
7295,35.0,388.0,,,,
7296,46.0,355.0,,,,
7297,68.0,684.0,,,,
7298,53.0,598.0,,,,
7299,56.0,494.0,,,,
7300,78.0,706.0,,,,
7301,62.0,511.0,,,,
7302,66.0,650.0,,,,
7303,57.0,684.0,,,,
7304,117.0,791.0,,,,
7305,89.0,825.0,,,,
7306,61.0,482.0,,,,
7307,77.0,675.0,,,,
7308,77.0,664.0,,,,
7309,58.0,625.0,,,,
7310,62.0,610.0,,,,
7311,29.0,234.0,,,,
7312,46.0,490.0,,,,
7313,38.0,297.0,,,,
7314,73.0,707.0,,,,
7315,19.0,160.0,,,,
7316,71.0,654.0,,,,
7317,68.0,517.0,,,,
7318,61.0,495.0,,,,
7319,43.0,373.0,,,,
7320,63.0,554.0,,,,
7321,35.0,267.0,,,,
7322,69.0,574.0,,,,
7323,59.0,700.0,,,,
7324,25.0,186.0,,,,
7325,99.0,824.0,,,,
7326,50.0,458.0,,,,
7327,71.0,459.0,,,,
7328,64.0,457.0,,,,
7329,68.0,595.0,,,,
7330,33.0,263.0,,,,
7331,74.0,598.0,,,,
7332,43.0,318.0,,,,
7333,51.0,558.0,,,,
7334,83.0,663.0,,,,
7335,33.0,268.0,,,,
7336,66.0,564.0,,,,
7337,47.0,547.0,,,,
7338,43.0,523.0,,,,
7339,78.0,571.0,,,,
7340,62.0,615.0,,,,
7341,66.0,522.0,,,,
7342,55.0,699.0,,,,
7343,48.0,404.0,,,,
7344,41.0,540.0,,,,
7345,64.0,375.0,,,,
7346,73.0,584.0,,,,
7347,60.0,467.0,,,,
7348,51.0,563.0,,,,
7349,51.0,544.0,,,,
7350,45.0,427.0,,,,
7351,58.0,442.0,,,,
7352,45.0,510.0,,,,
7353,52.0,444.0,,,,
7354,36.0,323.0,,,,
7355,48.0,482.0,,,,
7356,59.0,421.0,,,,
7357,35.0,320.0,,,,
7358,67.0,507.0,,,,
7359,82.0,582.0,,,,
7360,67.0,559.0,,,,
7361,34.0,324.0,,,,
7362,32.0,332.0,,,,
7363,56.0,591.0,,,,
7364,66.0,466.0,,,,
7365,44.0,462.0,,,,
7366,55.0,361.0,,,,
7367,50.0,386.0,,,,
7368,43.0,363.0,,,,
7369,61.0,483.0,,,,
7370,62.0,295.0,,,,
7371,40.0,231.0,,,,
7372,51.0,614.0,,,,
7373,58.0,394.0,,,,
7374,49.0,451.0,,,,
7375,52.0,482.0,,,,
7376,63.0,642.0,,,,
7377,49.0,439.0,,,,
7378,32.0,300.0,,,,
7379,54.0,523.0,,,,
7380,76.0,729.0,,,,
7381,57.0,563.0,,,,
7382,28.0,159.0,,,,
7383,36.0,226.0,,,,
7384,56.0,304.0,,,,
7385,47.0,459.0,,,,
7386,46.0,397.0,,,,
7387,44.0,488.0,,,,
7388,50.0,464.0,,,,
7389,34.0,393.0,,,,
7390,33.0,200.0,,,,
7391,42.0,326.0,,,,
7392,49.0,335.0,,,,
7393,47.0,522.0,,,,
7394,75.0,716.0,,,,
7395,37.0,472.0,,,,
7396,68.0,639.0,,,,
7397,72.0,599.0,,,,
7398,51.0,500.0,,,,
7399,33.0,285.0,,,,
7400,43.0,638.0,,,,
7401,31.0,249.0,,,,
7402,35.0,194.0,,,,
7403,30.0,395.0,,,,
7404,54.0,336.0,,,,
7405,11.0,30.0,,,,
7406,51.0,651.0,,,,
7407,51.0,301.0,,,,
7408,54.0,364.0,,,,
7409,1.0,4.0,,,,
7410,43.0,308.0,,,,
7411,20.0,177.0,,,,
7412,19.0,125.0,,,,
7413,17.0,206.0,,,,
7414,18.0,245.0,,,,
7415,14.0,92.0,,,,
7416,68.0,360.0,,,,
7417,52.0,573.0,,,,
7418,13.0,146.0,,,,
7419,54.0,378.0,,,,
7420,35.0,380.0,,,,
7421,46.0,589.0,,,,
7422,37.0,385.0,,,,
7423,1.0,3.0,,,,
7424,15.0,146.0,,,,
7425,55.0,454.0,,,,
7426,54.0,615.0,,,,
7427,39.0,225.0,,,,
7428,28.0,275.0,,,,
7429,30.0,249.0,,,,
7430,129.0,1307.0,,,,
7431,65.0,671.0,,,,
7432,65.0,393.0,,,,
7433,76.0,679.0,,,,
7434,82.0,562.0,,,,
7435,32.0,257.0,,,,
7436,58.0,386.0,,,,
7437,76.0,652.0,,,,
7438,69.0,669.0,,,,
7439,76.0,728.0,,,,
7440,79.0,668.0,,,,
7441,69.0,535.0,,,,
7442,51.0,348.0,,,,
7443,47.0,471.0,,,,
7444,76.0,653.0,,,,
7445,46.0,551.0,,,,
7446,47.0,444.0,,,,
7447,59.0,448.0,,,,
7448,45.0,397.0,,,,
7449,64.0,608.0,,,,
7450,46.0,443.0,,,,
7451,73.0,676.0,,,,
7452,74.0,605.0,,,,
7453,34.0,291.0,,,,
7454,49.0,445.0,,,,
7455,52.0,465.0,,,,
7456,58.0,448.0,,,,
7457,75.0,563.0,,,,
7458,42.0,365.0,,,,
7459,44.0,262.0,,,,
7460,32.0,290.0,,,,
7461,47.0,412.0,,,,
7462,44.0,412.0,,,,
7463,58.0,418.0,,,,
7464,34.0,294.0,,,,
7465,19.0,193.0,,,,
7466,21.0,174.0,,,,
7467,7.0,21.0,,,,
7468,33.0,308.0,,,,
7469,26.0,154.0,,,,
7470,25.0,173.0,,,,
7471,17.0,149.0,,,,
7472,30.0,238.0,,,,
7473,24.0,228.0,,,,
7474,40.0,327.0,,,,
7475,20.0,157.0,,,,
7476,55.0,394.0,,,,
7477,1.0,8.0,,,,
7478,1.0,7.0,,,,
7479,44.0,355.0,,,,
7480,65.0,725.0,,,,
7481,53.0,403.0,,,,
7482,34.0,399.0,,,,
7483,51.0,493.0,,,,
7484,63.0,682.0,,,,
7485,50.0,485.0,,,,
7486,45.0,444.0,,,,
7487,83.0,694.0,,,,
7488,71.0,499.0,,,,
7489,38.0,408.0,,,,
7490,63.0,560.0,,,,
7491,61.0,556.0,,,,
7492,55.0,558.0,,,,
7493,59.0,554.0,,,,
7494,42.0,578.0,,,,
7495,59.0,556.0,,,,
7496,56.0,469.0,,,,
7497,63.0,562.0,,,,
7498,36.0,284.0,,,,
7499,59.0,642.0,,,,
7500,58.0,466.0,,,,
7501,59.0,673.0,,,,
7502,56.0,448.0,,,,
7503,39.0,323.0,,,,
7504,57.0,479.0,,,,
7505,58.0,506.0,,,,
7506,44.0,411.0,,,,
7507,60.0,615.0,,,,
7508,36.0,397.0,,,,
7509,75.0,612.0,,,,
7510,75.0,748.0,,,,
7511,55.0,468.0,,,,
7512,48.0,516.0,,,,
7513,68.0,576.0,,,,
7514,50.0,419.0,,,,
7515,36.0,349.0,,,,
7516,51.0,541.0,,,,
7517,64.0,554.0,,,,
7518,68.0,687.0,,,,
7519,28.0,242.0,,,,
7520,75.0,647.0,,,,
7521,57.0,553.0,,,,
7522,61.0,694.0,,,,
7523,63.0,746.0,,,,
7524,41.0,342.0,,,,
7525,42.0,376.0,,,,
7526,66.0,611.0,,,,
7527,26.0,240.0,,,,
7528,58.0,622.0,,,,
7529,64.0,536.0,,,,
7530,35.0,347.0,,,,
7531,80.0,685.0,,,,
7532,67.0,487.0,,,,
7533,77.0,701.0,,,,
7534,54.0,502.0,,,,
7535,52.0,369.0,,,,
7536,39.0,415.0,,,,
7537,47.0,474.0,,,,
7538,43.0,423.0,,,,
7539,93.0,596.0,,,,
7540,61.0,549.0,,,,
7541,58.0,591.0,,,,
7542,43.0,426.0,,,,
7543,56.0,488.0,,,,
7544,48.0,419.0,,,,
7545,63.0,561.0,,,,
7546,42.0,512.0,,,,
7547,47.0,511.0,,,,
7548,65.0,578.0,,,,
7549,46.0,429.0,,,,
7550,36.0,362.0,,,,
7551,58.0,571.0,,,,
7552,42.0,401.0,,,,
7553,62.0,512.0,,,,
7554,38.0,393.0,,,,
7555,74.0,652.0,,,,
7556,92.0,633.0,,,,
7557,73.0,536.0,,,,
7558,55.0,373.0,,,,
7559,78.0,712.0,,,,
7560,85.0,653.0,,,,
7561,68.0,616.0,,,,
7562,61.0,622.0,,,,
7563,61.0,529.0,,,,
7564,53.0,556.0,,,,
7565,59.0,618.0,,,,
7566,55.0,541.0,,,,
7567,60.0,494.0,,,,
7568,65.0,657.0,,,,
7569,78.0,590.0,,,,
7570,76.0,712.0,,,,
7571,92.0,767.0,,,,
7572,61.0,648.0,,,,
7573,54.0,470.0,,,,
7574,56.0,568.0,,,,
7575,47.0,427.0,,,,
7576,50.0,555.0,,,,
7577,84.0,732.0,,,,
7578,52.0,499.0,,,,
7579,34.0,287.0,,,,
7580,56.0,560.0,,,,
7581,55.0,483.0,,,,
7582,80.0,683.0,,,,
7583,60.0,440.0,,,,
7584,49.0,408.0,,,,
7585,54.0,391.0,,,,
7586,41.0,471.0,,,,
7587,53.0,493.0,,,,
7588,47.0,432.0,,,,
7589,36.0,352.0,,,,
7590,66.0,555.0,,,,
7591,38.0,433.0,,,,
7592,70.0,595.0,,,,
7593,53.0,549.0,,,,
7594,41.0,368.0,,,,
7595,56.0,516.0,,,,
7596,91.0,576.0,,,,
7597,12.0,122.0,,,,
7598,75.0,660.0,,,,
7599,63.0,492.0,,,,
7600,37.0,389.0,,,,
7601,86.0,539.0,,,,
7602,46.0,330.0,,,,
7603,44.0,329.0,,,,
7604,55.0,408.0,,,,
7605,38.0,450.0,,,,
7606,61.0,545.0,,,,
7607,22.0,169.0,,,,
7608,67.0,425.0,,,,
7609,57.0,409.0,,,,
7610,33.0,360.0,,,,
7611,76.0,472.0,,,,
7612,39.0,431.0,,,,
7613,31.0,249.0,,,,
7614,16.0,147.0,,,,
7615,27.0,169.0,,,,
7616,5.0,37.0,,,,
7617,32.0,248.0,,,,
7618,65.0,482.0,,,,
7619,81.0,490.0,,,,
7620,17.0,114.0,,,,
7621,63.0,472.0,,,,
7622,44.0,312.0,,,,
7623,7.0,55.0,,,,
7624,15.0,177.0,,,,
7625,125.0,1192.0,,,,
7626,19.0,182.0,,,,
7627,33.0,261.0,,,,
7628,28.0,235.0,,,,
7629,20.0,127.0,,,,
7630,36.0,293.0,,,,
7631,53.0,476.0,,,,
7632,4.0,71.0,,,,
7633,13.0,106.0,,,,
7634,90.0,704.0,,,,
7635,27.0,177.0,,,,
7636,53.0,403.0,,,,
7637,17.0,183.0,,,,
7638,25.0,148.0,,,,
7639,76.0,710.0,,,,
7640,84.0,804.0,,,,
7641,19.0,158.0,,,,
7642,82.0,825.0,,,,
7643,31.0,261.0,,,,
7644,77.0,724.0,,,,
7645,58.0,586.0,,,,
7646,44.0,477.0,,,,
7647,65.0,649.0,,,,
7648,59.0,593.0,,,,
7649,76.0,659.0,,,,
7650,9.0,96.0,,,,
7651,14.0,114.0,,,,
7652,14.0,117.0,,,,
7653,68.0,567.0,,,,
7654,36.0,474.0,,,,
7655,63.0,362.0,,,,
7656,64.0,430.0,,,,
7657,53.0,663.0,,,,
7658,81.0,399.0,,,,
7659,34.0,327.0,,,,
7660,33.0,676.0,,,,
7661,72.0,431.0,,,,
7662,55.0,538.0,,,,
7663,54.0,671.0,,,,
7664,39.0,367.0,,,,
7665,17.0,537.0,,,,
7666,82.0,569.0,,,,
7667,70.0,580.0,,,,
7668,54.0,385.0,,,,
7669,38.0,457.0,,,,
7670,82.0,419.0,,,,
7671,22.0,196.0,,,,
7672,50.0,428.0,,,,
7673,70.0,684.0,,,,
7674,39.0,435.0,,,,
7675,47.0,266.0,,,,
7676,10.0,256.0,,,,
7677,48.0,474.0,,,,
7678,63.0,451.0,,,,
7679,53.0,398.0,,,,
7680,39.0,398.0,,,,
7681,32.0,285.0,,,,
7682,53.0,482.0,,,,
7683,88.0,711.0,,,,
7684,38.0,356.0,,,,
7685,41.0,300.0,,,,
7686,44.0,355.0,,,,
7687,25.0,360.0,,,,
7688,41.0,259.0,,,,
7689,78.0,521.0,,,,
7690,119.0,560.0,,,,
7691,51.0,362.0,,,,
7692,58.0,517.0,,,,
7693,28.0,198.0,,,,
7694,42.0,419.0,,,,
